,time,open,high,low,close,volume
0,2021-02-17 20:00:00,46.1999,46.45,46.17,46.45,16394
1,2021-02-17 19:30:00,46.0801,46.25,46.0801,46.24,2989
2,2021-02-17 19:00:00,46.25,46.25,46.1,46.1,4796
3,2021-02-17 18:30:00,46.13,46.4,46.08,46.2,11222
4,2021-02-17 18:00:00,46.0,46.45,46.0,46.28,23431
5,2021-02-17 17:30:00,45.9,45.94,45.76,45.94,8357
6,2021-02-17 17:00:00,46.0,46.1,45.61,45.7801,22527
7,2021-02-17 16:30:00,45.58,46.01,45.58,45.89,28745
8,2021-02-17 16:00:00,45.74,46.49,45.37,45.845,1073173
9,2021-02-17 15:30:00,45.3621,45.89,45.05,45.74,592001
10,2021-02-17 15:00:00,44.946,45.97,44.56,45.5151,908128
11,2021-02-17 14:30:00,46.0901,46.34,44.5696,44.955,1099156
12,2021-02-17 14:00:00,46.58,46.833,46.02,46.0801,385383
13,2021-02-17 13:30:00,46.71,46.97,46.3,46.68,334214
14,2021-02-17 13:00:00,46.57,46.85,46.4,46.7125,190188
15,2021-02-17 12:30:00,47.14,47.15,46.28,46.66,294513
16,2021-02-17 12:00:00,46.9,47.23,46.22,47.1271,529556
17,2021-02-17 11:30:00,47.9,48.05,46.3,46.895,663513
18,2021-02-17 11:00:00,47.61,48.32,47.6,47.925,346163
19,2021-02-17 10:30:00,47.795,48.44,47.49,47.61,807370
20,2021-02-17 10:00:00,49.77,51.19,47.45,47.79,1788884
21,2021-02-17 09:30:00,49.53,49.68,49.4,49.61,25937
22,2021-02-17 09:00:00,49.29,49.9,49.27,49.5201,20139
23,2021-02-17 08:30:00,49.9734,50.1,49.1,49.2,27290
24,2021-02-17 08:00:00,49.58,49.58,49.15,49.21,4421
25,2021-02-17 07:30:00,49.5,50.07,49.33,49.53,11217
26,2021-02-17 07:00:00,49.13,49.13,49.13,49.13,773
27,2021-02-17 06:30:00,49.13,49.13,49.13,49.13,517
28,2021-02-17 06:00:00,49.5,49.5,49.5,49.5,424
29,2021-02-17 05:30:00,49.51,49.51,49.2,49.2,1033
30,2021-02-17 05:00:00,49.21,49.25,49.18,49.25,1499
31,2021-02-17 04:30:00,50.0,50.1,49.15,49.4,5100
32,2021-02-16 20:00:00,49.27,49.39,49.27,49.37,10765
33,2021-02-16 19:30:00,49.31,49.4299,49.25,49.3,5941
34,2021-02-16 19:00:00,49.28,49.46,49.25,49.4,6659
35,2021-02-16 18:30:00,49.12,49.28,49.11,49.28,9216
36,2021-02-16 18:00:00,49.11,49.29,49.1,49.11,14889
37,2021-02-16 17:30:00,49.35,49.35,49.15,49.15,17953
38,2021-02-16 17:00:00,49.59,50.0,49.15,49.27,59521
39,2021-02-16 16:30:00,49.51,49.7,49.31,49.59,28809
40,2021-02-16 16:00:00,49.5,49.8407,49.34,49.5,527518
41,2021-02-16 15:30:00,49.34,49.66,49.1709,49.535,245443
42,2021-02-16 15:00:00,49.28,49.7299,49.12,49.25,310885
43,2021-02-16 14:30:00,49.4399,49.74,49.04,49.2693,430417
44,2021-02-16 14:00:00,50.56,51.15,49.12,49.37,1001021
45,2021-02-16 13:30:00,49.74,50.67,49.6,50.56,402339
46,2021-02-16 13:00:00,49.9475,50.153,49.5177,49.8118,306900
47,2021-02-16 12:30:00,49.61,50.0399,49.1,49.8986,434462
48,2021-02-16 12:00:00,49.9,50.6,49.51,49.61,516587
49,2021-02-16 11:30:00,50.54,50.85,49.75,50.0,522272
50,2021-02-16 11:00:00,51.2,51.34,49.81,50.5,798902
51,2021-02-16 10:30:00,51.37,52.87,50.4123,51.11,1080810
52,2021-02-16 10:00:00,52.66,53.5,51.05,51.39,1232621
53,2021-02-16 09:30:00,52.25,52.7408,51.8,52.64,52550
54,2021-02-16 09:00:00,52.49,52.5499,52.05,52.4,17899
55,2021-02-16 08:30:00,52.6784,53.45,52.0,52.4,76881
56,2021-02-16 08:00:00,52.8,53.6,52.66,53.24,19837
57,2021-02-16 07:30:00,53.06,53.49,52.4,52.7,36303
58,2021-02-16 07:00:00,53.9,53.9,53.0,53.01,3604
59,2021-02-16 06:30:00,53.21,54.2,53.21,54.2,8150
60,2021-02-16 06:00:00,54.01,54.01,53.21,53.21,3555
61,2021-02-16 05:30:00,53.11,54.0,53.11,54.0,5109
62,2021-02-16 05:00:00,53.0,53.2,52.92,53.2,2668
63,2021-02-16 04:30:00,53.02,53.6,53.0,53.0,7391
64,2021-02-12 20:00:00,52.36,52.9,52.3,52.9,42290
65,2021-02-12 19:30:00,52.07,52.35,52.0,52.3,14542
66,2021-02-12 19:00:00,52.27,52.6,52.05,52.6,7538
67,2021-02-12 18:30:00,51.71,52.54,51.6201,52.54,11569
68,2021-02-12 18:00:00,51.9,52.2,51.75,51.75,16578
69,2021-02-12 17:30:00,51.94,52.1,51.81,51.85,19412
70,2021-02-12 17:00:00,51.7,51.93,51.7,51.9,30057
71,2021-02-12 16:30:00,52.4,52.4,51.25,51.7,34724
72,2021-02-12 16:00:00,51.3,52.45,51.23,52.33,993440
73,2021-02-12 15:30:00,51.34,52.1,51.17,51.31,582410
74,2021-02-12 15:00:00,50.5829,51.6,50.3,51.328,435684
75,2021-02-12 14:30:00,51.35,51.63,49.82,50.53,618077
76,2021-02-12 14:00:00,51.1,51.7071,50.79,51.36,390745
77,2021-02-12 13:30:00,52.225,53.26,50.6,51.025,927560
78,2021-02-12 13:00:00,53.26,55.24,51.7,52.2968,2251209
79,2021-02-12 12:30:00,52.1013,53.95,51.9,53.3699,991383
80,2021-02-12 12:00:00,52.2,53.8,51.38,52.2185,1536509
81,2021-02-12 11:30:00,53.56,53.56,51.1,52.2001,1828286
82,2021-02-12 11:00:00,49.58,54.14,49.3,53.68,1138971
83,2021-02-12 10:30:00,50.6672,50.81,49.34,49.6,617839
84,2021-02-12 10:00:00,50.75,54.0,48.05,50.725,1708070
85,2021-02-12 09:30:00,50.559,50.89,50.3,50.7,77213
86,2021-02-12 09:00:00,51.06,51.1799,50.5255,50.9,36792
87,2021-02-12 08:30:00,50.7,51.55,50.325,50.91,41654
88,2021-02-12 08:00:00,50.91,51.27,50.89,51.27,4909
89,2021-02-12 07:30:00,50.57,51.55,50.42,51.05,20871
90,2021-02-12 07:00:00,50.13,50.13,50.12,50.12,576
91,2021-02-12 06:30:00,50.15,50.15,50.15,50.15,553
92,2021-02-12 06:00:00,50.09,50.09,50.09,50.09,302
93,2021-02-12 05:30:00,50.29,50.3,50.29,50.3,502
94,2021-02-12 05:00:00,50.46,51.0,50.46,51.0,1457
95,2021-02-12 04:30:00,50.6,50.6,49.21,49.21,1506
96,2021-02-11 20:00:00,50.18,50.5,50.05,50.28,26483
97,2021-02-11 19:30:00,50.27,50.29,50.0,50.08,8709
98,2021-02-11 19:00:00,49.7,50.25,49.5,50.25,16573
99,2021-02-11 18:30:00,49.2,49.75,49.2,49.5,6931
100,2021-02-11 18:00:00,49.35,50.0,48.93,49.5,62354
101,2021-02-11 17:30:00,50.16,51.1,49.35,49.35,29307
102,2021-02-11 17:00:00,49.84,50.43,49.84,50.13,21384
103,2021-02-11 16:30:00,50.6,51.1,49.84,49.84,84571
104,2021-02-11 16:00:00,49.05,52.25,48.81,50.9,1973091
105,2021-02-11 15:30:00,48.69,49.35,48.51,49.05,342440
106,2021-02-11 15:00:00,48.9,49.14,48.62,48.7263,255074
107,2021-02-11 14:30:00,48.71,49.1,48.2201,48.91,436699
108,2021-02-11 14:00:00,49.0998,49.74,48.57,48.61,574866
109,2021-02-11 13:30:00,49.0275,49.4546,48.38,49.14,616006
110,2021-02-11 13:00:00,48.4001,49.2772,48.23,48.88,483212
111,2021-02-11 12:30:00,49.09,49.3,48.24,48.4,801288
112,2021-02-11 12:00:00,49.1,50.2683,48.87,49.1105,760404
113,2021-02-11 11:30:00,50.1811,50.23,48.65,48.9601,1038399
114,2021-02-11 11:00:00,50.77,50.8299,49.7871,50.185,666986
115,2021-02-11 10:30:00,52.13,52.2999,49.27,50.68,1450070
116,2021-02-11 10:00:00,50.01,55.32,49.97,52.215,3059163
117,2021-02-11 09:30:00,50.17,50.6,49.7,50.27,99016
118,2021-02-11 09:00:00,50.46,50.51,50.2,50.26,36048
119,2021-02-11 08:30:00,50.0001,50.98,49.6,50.49,66802
120,2021-02-11 08:00:00,50.07,50.2,49.62,50.2,35405
121,2021-02-11 07:30:00,50.32,51.0,49.69,50.0,35427
122,2021-02-11 07:00:00,50.5,51.0,50.39,50.39,2107
123,2021-02-11 06:30:00,50.66,51.2,50.55,51.2,3943
124,2021-02-11 06:00:00,50.01,51.5,49.97,51.0,6848
125,2021-02-11 05:30:00,50.0,50.0,49.56,50.0,3211
126,2021-02-11 05:00:00,49.61,50.0,49.35,49.67,3479
127,2021-02-11 04:30:00,49.49,50.47,49.35,49.72,10639
128,2021-02-10 20:00:00,50.0,50.18,49.85,49.9,31206
129,2021-02-10 19:30:00,49.9499,50.0,49.75,50.0,19050
130,2021-02-10 19:00:00,49.66,50.0,49.66,49.99,12558
131,2021-02-10 18:30:00,50.2,50.25,49.65,49.65,37598
132,2021-02-10 18:00:00,49.7,50.4,49.65,50.2,40217
133,2021-02-10 17:30:00,49.47,51.2,49.45,49.7,160583
134,2021-02-10 17:00:00,49.78,50.18,49.41,49.47,128624
135,2021-02-10 16:30:00,51.23,51.78,49.4,49.78,188532
136,2021-02-10 16:00:00,51.0899,52.5,50.56,51.19,1634260
137,2021-02-10 15:30:00,53.11,53.4499,50.48,50.92,1407413
138,2021-02-10 15:00:00,54.2172,54.87,52.35,53.2817,1576526
139,2021-02-10 14:30:00,56.35,56.87,53.2,54.03,2200558
140,2021-02-10 14:00:00,61.53,62.76,55.56,56.345,3844197
141,2021-02-10 13:30:00,55.9,62.83,55.7,61.53,5870897
142,2021-02-10 13:00:00,54.66,56.8,53.86,55.8101,2591571
143,2021-02-10 12:30:00,52.645,54.94,51.12,54.46,1451733
144,2021-02-10 12:00:00,50.99,54.4199,50.5,52.53,1636807
145,2021-02-10 11:30:00,49.5974,53.76,49.57,50.6601,1891903
146,2021-02-10 11:00:00,49.1527,50.97,48.29,49.77,1368906
147,2021-02-10 10:30:00,50.4999,57.8,48.16,49.25,5686009
148,2021-02-10 10:00:00,50.77,50.8327,46.55,50.49,3945934
149,2021-02-10 09:30:00,51.0,52.29,50.5,50.5,184303
150,2021-02-10 09:00:00,51.28,52.2999,50.69,50.99,92045
151,2021-02-10 08:30:00,49.5,53.5,48.6,51.25,190478
152,2021-02-10 08:00:00,51.8,52.0,50.7,51.15,55911
153,2021-02-10 07:30:00,48.81,53.49,48.45,51.75,151592
154,2021-02-10 07:00:00,48.25,48.7,48.25,48.7,9605
155,2021-02-10 06:30:00,48.7,48.7,48.25,48.43,2966
156,2021-02-10 06:00:00,48.75,49.25,48.0,48.5,14670
157,2021-02-10 05:30:00,50.3,50.3,48.75,48.75,13640
158,2021-02-10 05:00:00,50.4,51.0,50.2,50.35,9436
159,2021-02-10 04:30:00,50.0,53.0,50.0,51.0,27563
160,2021-02-09 20:00:00,50.39,50.58,49.9,49.99,69548
161,2021-02-09 19:30:00,50.25,50.83,50.25,50.42,37892
162,2021-02-09 19:00:00,50.8,50.93,50.0,50.25,78339
163,2021-02-09 18:30:00,51.54,51.69,50.5,50.76,74707
164,2021-02-09 18:00:00,52.2,52.2,51.2,51.45,60284
165,2021-02-09 17:30:00,52.0,52.55,51.51,52.4,99286
166,2021-02-09 17:00:00,55.06,55.19,51.0,52.0,314478
167,2021-02-09 16:30:00,49.36,56.2,49.36,55.06,664655
168,2021-02-09 16:00:00,49.6367,50.35,48.73,50.32,1321602
169,2021-02-09 15:30:00,50.9499,50.9499,49.217,49.6267,918496
170,2021-02-09 15:00:00,49.2952,51.5,49.2,50.8807,1034887
171,2021-02-09 14:30:00,48.8749,49.6299,48.6001,49.2955,670208
172,2021-02-09 14:00:00,48.61,48.8699,48.2201,48.8699,632012
173,2021-02-09 13:30:00,48.6101,49.3899,48.0,48.5,971882
174,2021-02-09 13:00:00,50.0601,50.19,48.5,48.7399,1189886
175,2021-02-09 12:30:00,48.54,50.755,48.4578,50.07,1718915
176,2021-02-09 12:00:00,48.507,49.55,47.2,48.5379,2194422
177,2021-02-09 11:30:00,49.19,49.2,46.52,48.57,3591852
178,2021-02-09 11:00:00,50.6699,51.43,48.12,49.05,3587653
179,2021-02-09 10:30:00,53.6,53.68,50.31,50.665,3082630
180,2021-02-09 10:00:00,56.61,57.0,52.06,53.63,3938473
181,2021-02-09 09:30:00,56.7,58.05,55.8,55.93,186326
182,2021-02-09 09:00:00,55.98,56.99,55.98,56.7,83515
183,2021-02-09 08:30:00,56.67,57.51,55.13,55.95,148288
184,2021-02-09 08:00:00,56.3,56.59,55.5,55.5,46915
185,2021-02-09 07:30:00,56.8,57.5,56.0,56.15,70542
186,2021-02-09 07:00:00,55.3,56.8,55.2,56.8,9948
187,2021-02-09 06:30:00,56.77,56.77,55.0,55.49,24160
188,2021-02-09 06:00:00,56.7,57.09,56.7,57.0,3141
189,2021-02-09 05:30:00,56.55,56.86,56.5,56.5,11285
190,2021-02-09 05:00:00,57.0,57.1,56.2,57.0,10943
191,2021-02-09 04:30:00,59.8,61.0,56.3,57.0,35954
192,2021-02-08 20:00:00,59.4,59.5,58.9,59.5,44310
193,2021-02-08 19:30:00,59.79,59.8,59.42,59.42,15032
194,2021-02-08 19:00:00,59.52,59.8,59.35,59.78,27402
195,2021-02-08 18:30:00,59.59,59.65,59.5,59.51,20882
196,2021-02-08 18:00:00,59.7,59.7,59.5,59.6,23876
197,2021-02-08 17:30:00,59.5,59.65,59.35,59.6,25719
198,2021-02-08 17:00:00,59.37,59.8,59.35,59.59,54718
199,2021-02-08 16:30:00,60.0,60.0,58.56,59.43,70937
200,2021-02-08 16:00:00,58.7,60.5,58.22,59.9599,1571310
201,2021-02-08 15:30:00,58.88,59.25,58.6,58.73,827032
202,2021-02-08 15:00:00,59.0875,59.49,58.7175,58.8001,632688
203,2021-02-08 14:30:00,59.68,59.76,58.3,59.203,1099601
204,2021-02-08 14:00:00,59.8,60.38,59.25,59.6623,646611
205,2021-02-08 13:30:00,60.15,70.89,59.5631,59.6561,1403071
206,2021-02-08 13:00:00,59.1137,60.75,58.7301,60.15,1236357
207,2021-02-08 12:30:00,59.6273,59.84,58.68,58.9452,1067385
208,2021-02-08 12:00:00,60.0786,60.3099,58.02,59.65,1592647
209,2021-02-08 11:30:00,60.745,61.41,59.52,60.0,1163494
210,2021-02-08 11:00:00,61.0329,63.5,59.26,60.75,2211504
211,2021-02-08 10:30:00,64.61,70.6,58.27,61.1699,4432860
212,2021-02-08 10:00:00,72.41,72.66,63.3512,64.65,5834733
213,2021-02-08 09:30:00,69.66,73.5,68.56,72.21,581418
214,2021-02-08 09:00:00,68.07,69.55,67.2,69.55,165473
215,2021-02-08 08:30:00,69.39,73.0,67.0,68.05,344703
216,2021-02-08 08:00:00,70.0,70.6,68.62,69.48,150283
217,2021-02-08 07:30:00,70.5,72.99,69.69,70.0,337145
218,2021-02-08 07:00:00,72.81,73.27,70.3,71.45,47307
219,2021-02-08 06:30:00,70.94,75.8,70.94,73.2,66785
220,2021-02-08 06:00:00,70.34,72.4,70.0,71.0,44572
221,2021-02-08 05:30:00,69.2,70.59,69.2,70.15,17665
222,2021-02-08 05:00:00,69.8,69.88,68.5,69.0,19743
223,2021-02-08 04:30:00,68.1,72.3,65.16,69.5,82173
224,2021-02-05 20:00:00,67.4499,68.0,66.46,66.46,144854
225,2021-02-05 19:30:00,67.2,67.52,66.5,67.45,75113
226,2021-02-05 19:00:00,69.21,69.21,66.5,67.2,126437
227,2021-02-05 18:30:00,69.56,72.0,67.01,69.28,320017
228,2021-02-05 18:00:00,64.53,70.47,64.53,69.51,291836
229,2021-02-05 17:30:00,64.68,65.55,64.53,64.95,183005
230,2021-02-05 17:00:00,63.51,66.49,63.25,64.87,289317
231,2021-02-05 16:30:00,64.2,65.97,62.0,63.55,372129
232,2021-02-05 16:00:00,60.775,66.47,60.7,63.7601,4430279
233,2021-02-05 15:30:00,60.83,63.0,59.0,60.7,1961341
234,2021-02-05 15:00:00,60.564,62.78,60.2401,60.8201,1781915
235,2021-02-05 14:30:00,61.0,62.3399,58.85,60.67,1887588
236,2021-02-05 14:00:00,62.385,64.4499,57.26,61.0,3866064
237,2021-02-05 13:30:00,63.7383,64.5,62.3,62.5199,1467424
238,2021-02-05 13:00:00,65.663,65.8799,62.16,63.55,2408529
239,2021-02-05 12:30:00,64.293,65.8899,58.86,65.88,4166543
240,2021-02-05 12:00:00,69.6999,69.6999,61.54,64.39,6477997
241,2021-02-05 11:30:00,70.8226,74.45,68.28,69.34,4620386
242,2021-02-05 11:00:00,70.9,76.7999,67.12,70.8185,8302442
243,2021-02-05 10:30:00,82.77,95.0,65.372,70.8985,17267997
244,2021-02-05 10:00:00,54.04,82.77,51.09,82.77,17625946
245,2021-02-05 09:30:00,57.2,57.6,53.5,54.29,708607
246,2021-02-05 09:00:00,57.7,58.3,54.56,57.16,430464
247,2021-02-05 08:30:00,59.09,59.99,54.56,57.8,833379
248,2021-02-05 08:00:00,56.24,59.2,55.51,59.09,311164
249,2021-02-05 07:30:00,58.0,58.13,54.56,56.4,503568
250,2021-02-05 07:00:00,57.3,59.3,57.11,58.75,29036
251,2021-02-05 06:30:00,59.52,59.52,57.25,57.3,44428
252,2021-02-05 06:00:00,60.87,61.7,59.0,59.33,42227
253,2021-02-05 05:30:00,60.87,62.6,59.9,60.67,77878
254,2021-02-05 05:00:00,58.31,61.35,56.5,60.87,134940
255,2021-02-05 04:30:00,53.5,64.8,53.5,58.6,347412
256,2021-02-04 20:00:00,50.73,50.73,49.0,49.17,212798
257,2021-02-04 19:30:00,50.2,50.94,49.56,50.51,117368
258,2021-02-04 19:00:00,50.78,51.14,49.51,50.2,111013
259,2021-02-04 18:30:00,50.11,51.24,49.4,50.98,213632
260,2021-02-04 18:00:00,50.54,52.75,49.0,50.25,416949
261,2021-02-04 17:30:00,53.17,53.17,50.5,50.6,435928
262,2021-02-04 17:00:00,52.21,53.65,51.55,53.15,383965
263,2021-02-04 16:30:00,53.47,54.39,51.45,52.11,725298
264,2021-02-04 16:00:00,57.5299,57.95,53.33,53.378,4282923
265,2021-02-04 15:30:00,58.2301,58.4999,55.35,57.3,3432961
266,2021-02-04 15:00:00,59.3001,61.98,58.23,58.23,2507131
267,2021-02-04 14:30:00,60.17,60.5,58.0,59.375,2238242
268,2021-02-04 14:00:00,59.6395,61.55,58.5,60.0001,3310398
269,2021-02-04 13:30:00,64.4999,64.4999,57.2,59.43,6530216
270,2021-02-04 13:00:00,68.7618,69.2499,63.5,64.31,2350128
271,2021-02-04 12:30:00,68.7738,71.3,65.03,68.57,3837282
272,2021-02-04 12:00:00,63.5,76.01,62.05,68.5801,7023153
273,2021-02-04 11:30:00,71.2901,73.6399,63.2,63.51,8085751
274,2021-02-04 11:00:00,74.6624,79.7099,70.5,71.4,5288274
275,2021-02-04 10:30:00,83.28,86.0,73.88,74.81,4944961
276,2021-02-04 10:00:00,91.19,91.5,81.05,83.39,5181676
277,2021-02-04 09:30:00,95.0,95.6,90.8,91.01,263464
278,2021-02-04 09:00:00,93.9,95.6,93.7,94.93,105077
279,2021-02-04 08:30:00,95.0,95.0,92.0,93.9,177154
280,2021-02-04 08:00:00,92.99,94.5,92.99,94.5,66245
281,2021-02-04 07:30:00,95.53,95.53,92.0,92.97,140480
282,2021-02-04 07:00:00,96.0,96.24,95.13,95.13,2935
283,2021-02-04 06:30:00,96.93,97.0,95.0,95.2,6279
284,2021-02-04 06:00:00,96.25,97.0,95.5,96.75,8493
285,2021-02-04 05:30:00,93.6,96.5,93.6,96.5,12521
286,2021-02-04 05:00:00,93.75,96.0,93.5,93.57,14384
287,2021-02-04 04:30:00,92.3,100.01,92.3,93.4,47983
288,2021-02-03 20:00:00,89.0,89.35,87.37,88.88,117634
289,2021-02-03 19:30:00,89.3,89.5,88.5,89.0,67488
290,2021-02-03 19:00:00,90.29,90.35,89.5,89.6,49236
291,2021-02-03 18:30:00,91.9,91.9,90.0,90.25,21407
292,2021-02-03 18:00:00,89.61,92.03,89.6,92.0,60374
293,2021-02-03 17:30:00,91.47,91.5,88.95,89.6,94931
294,2021-02-03 17:00:00,90.0,92.99,89.46,90.6,158829
295,2021-02-03 16:30:00,92.27,93.36,88.1,90.0,256722
296,2021-02-03 16:00:00,92.45,95.8,90.59,92.0431,1868072
297,2021-02-03 15:30:00,98.01,100.3745,91.5701,92.45,1922519
298,2021-02-03 15:00:00,102.9599,104.75,93.55,97.94,1931587
299,2021-02-03 14:30:00,107.01,107.7599,100.0,102.8949,1945800
300,2021-02-03 14:00:00,101.1278,109.5983,97.46,107.4999,3051451
301,2021-02-03 13:30:00,99.7,106.0,99.55,101.4548,2744738
302,2021-02-03 13:00:00,98.1299,102.71,95.1,99.97,2180220
303,2021-02-03 12:30:00,94.0,100.0,92.5,98.1167,1816562
304,2021-02-03 12:00:00,94.06,96.74,90.5,93.55,1684773
305,2021-02-03 11:30:00,99.0501,99.8799,90.94,93.92,2164883
306,2021-02-03 11:00:00,90.5999,104.35,89.0142,99.43,4454343
307,2021-02-03 10:30:00,93.2799,95.46,85.25,90.3002,4187679
308,2021-02-03 10:00:00,112.01,113.3999,90.49,92.89,7638847
309,2021-02-03 09:30:00,93.4,121.36,93.4,112.66,2393750
310,2021-02-03 09:00:00,89.9,96.8,88.3,93.35,465814
311,2021-02-03 08:30:00,89.82,94.0,85.26,89.36,297622
312,2021-02-03 08:00:00,88.4,92.7,88.21,89.86,187025
313,2021-02-03 07:30:00,91.11,94.5,85.25,88.8,540986
314,2021-02-03 07:00:00,96.3,97.7,90.01,91.44,85879
315,2021-02-03 06:30:00,96.3,99.9,93.3,97.0,77781
316,2021-02-03 06:00:00,101.9,106.0,92.6,96.0,163455
317,2021-02-03 05:30:00,87.35,106.0,85.0,101.8,177733
318,2021-02-03 05:00:00,87.0,87.2,81.31,87.2,48985
319,2021-02-03 04:30:00,78.33,88.75,73.31,86.7,213883
320,2021-02-02 20:00:00,88.88,88.9,85.0,85.2,234752
321,2021-02-02 19:30:00,90.0,90.5,88.02,88.88,53356
322,2021-02-02 19:00:00,91.5,92.45,88.0,90.0,102347
323,2021-02-02 18:30:00,92.0,94.0,91.0,91.3,129780
324,2021-02-02 18:00:00,88.5,96.0,88.4999,92.0,306546
325,2021-02-02 17:30:00,88.82,89.5,86.01,88.47,169806
326,2021-02-02 17:00:00,89.15,90.0,85.33,88.78,337012
327,2021-02-02 16:30:00,90.76,93.89,85.33,89.1,506568
328,2021-02-02 16:00:00,94.8143,98.5,88.0,90.47,3577907
329,2021-02-02 15:30:00,99.8561,101.9599,93.5,95.0,2004472
330,2021-02-02 15:00:00,97.9,105.98,91.0,99.9,3329899
331,2021-02-02 14:30:00,103.6001,110.5499,96.7,98.01,2712637
332,2021-02-02 14:00:00,113.0,113.85,101.01,104.3724,2083638
333,2021-02-02 13:30:00,118.2996,118.75,105.5,113.0001,2402470
334,2021-02-02 13:00:00,115.5981,124.99,115.07,117.95,2248994
335,2021-02-02 12:30:00,110.05,127.98,105.17,115.51,5489487
336,2021-02-02 12:00:00,142.99,154.3999,114.85,114.85,6340552
337,2021-02-02 11:30:00,91.0701,137.06,90.0,137.06,9416444
338,2021-02-02 11:00:00,104.17,104.5811,74.2201,91.5,14153095
339,2021-02-02 10:30:00,114.8882,125.0,102.0,104.6499,5835129
